Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459647.5,11,-22.125248973276477,43.73457073153138,0.4851121351614068,0.7402961002662778,-72.13737021229758,2.054343311355637,15.024274507310926,-46.61999072502965,1.7569745382073683
2459648.5,6,-22.07842367790066,44.90866823177888,0.47234420879135075,0.614181867800653,-69.72845931963572,2.145031692522295,17.32604077640011,-46.90997005322278,1.8730443329330395
2459649.5,20,-21.96312059061875,46.14023561134501,0.4596225959679426,0.7448795470409095,-67.22057803696559,2.2354073230511773,19.77041073623291,-47.07927353494431,1.9932062339433516
2459650.5,8,-21.768135870234694,47.428790382880315,0.4469900119716792,0.7440461930818856,-64.60600953689995,2.325057262614436,22.36088966990436,-47.104674561996084,2.1171074670414076
2459651.5,16,-21.4807904731653,48.772400953488734,0.4344960661979037,0.7448795470409095,-61.87679898827905,2.4134642748099684,25.0985095387476,-46.95955522834183,2.24420271134477
2459652.5,15,-21.086911963329566,50.16720720167589,0.422198122783631,0.7436295161023736,-59.02491618119235,2.4999853542405504,27.98081332792893,-46.61379799028973,2.3737011170635167
2459653.5,18,-20.570909188208457,51.6068468196334,0.41016214780272764,0.7450184393674135,-56.04250281613574,2.583835359752442,31.00059435630664,-46.03389525365435,2.5045120933893763
2459654.5,14,-19.916005395923925,53.08179521300536,0.3984634699348254,0.7426572698168457,-52.922210380592276,2.6640629827804223,34.14440957029937,-45.18339715152506,2.6351794832829984
2459655.5,17,-19.10468304079977,54.57865439488682,0.38718734944983413,0.744870866270503,-49.657661675920544,2.739540810939232,37.39090671200491,-44.02385467375039,2.763827882588263
2459656.5,16,-18.119432549964063,56.07944668926629,0.3764292054195253,0.744870866270503,-46.24402928202568,2.808955889971628,40.70910598341123,-42.516416410170514,2.8881140170245088
2459657.5,19,-16.94386928977137,57.56102431227147,0.3662943085479859,0.7448621855000965,-42.67874093045898,2.8708167081731233,44.056852786469214,-40.624237566634136,3.005207325263187
2459658.5,20,-15.564264148798522,58.9947532628918,0.3568967094182355,0.7448795470409095,-38.96229098585668,2.9234798305849523,47.37978535714264,-38.3157901841617,3.1118150840703014
2459659.5,20,-13.97149068804772,60.34667286833932,0.3483571613127227,0.7434906237758696,-35.099086963461865,2.965202372432941,50.611285312051606,-35.569002198623295,3.2042721452781726
2459660.5,8,-12.163263159986586,61.57836257834818,0.3407998245798028,0.32570250565186143,-31.098244526674527,2.994226125397177,53.67391209901091,-32.37593091447543,3.2787140677957662
2459661.5,10,-10.146421200589943,62.64870441164361,0.33434764973278697,0.6186177414783742,-26.974177224127807,3.008892236199742,56.48276097723627,-28.747346299024247,3.3313391886216857
2459664.5,16,-3.0826480020822347,64.50255680941413,0.322705212386231,0.7447406547144055,-14.08739493781912,2.954590217354692,62.5508262789004,-15.69705299057489,3.328545161830663
2459665.5,0,-0.5266295991181149,64.57164979864969,0.3216609970645165,0.7443152969644871,-9.717270282306023,2.9020727013432435,63.56570759349858,-10.88520640786308,3.2693112501222013
2459666.5,0,2.0408279281903625,64.34655809843214,0.3220991129632882,0.7433517314493656,-5.364424820841531,2.8330067280650586,64.01860982356197,-6.011438097546597,3.181937460932172
2459667.5,0,4.561914525521175,63.83644371147603,0.3240093971151144,0.7448795470409095,-1.0612136184520453,2.7486749659022682,63.91464313906349,-1.18394142533413,3.0690853644286142
2459668.5,0,6.982827413481317,63.063815678911816,0.3273492260356931,0.7401572079397738,3.1629467980213413,2.650822936900653,63.28478331856404,3.497115946361845,2.934468785032561
2459669.5,9,9.25799888051901,62.06175881783591,0.3320471081468884,0.7448795470409095,7.283033224668502,2.5415034463248105,62.18100873658395,7.9468560492826725,2.782459751330578
2459670.5,11,11.352862197081084,60.87014117433559,0.33800831865504394,0.7448621855000965,11.279289158548023,2.422907883703857,60.66955811871016,12.100169619134853,2.6176668080707417
2459671.5,17,13.244900628145514,59.53160468680614,0.3451216392676922,0.7448621855000965,15.137488781728418,2.2972133393970755,58.823758868096064,15.913166183442534,2.444562104312083
2459672.5,7,14.923132322071236,58.08802251037223,0.35326623349718256,0.7448795470409095,18.84869624135582,2.1664608730525146,56.717622057900165,19.362060468556393,2.267200912296853
2459673.5,12,16.386499652135814,56.57784992261382,0.3623178848180836,0.7433517314493656,22.40865867881815,2.032474687610218,54.42093916757031,22.440314479207583,2.0890521556769523
2459674.5,12,17.641680486312705,55.03449260799425,0.37215411019348044,0.744870866270503,25.81701366727995,1.896819546803087,51.99609343459777,25.15494458356943,1.9129290469461795
2459675.5,17,18.700805230928605,53.48559785906839,0.38265796551934284,0.7401572079397738,29.076434183709935,1.7607903132106486,49.49644986531507,27.522711936212417,1.7409977121551274
2459677.5,10,20.29458910759798,50.45341609318233,0.40524258833938076,0.744870866270503,35.16962062938893,1.4915224911146512,44.43964427084697,31.313445629206193,1.4155148976080671
2459678.5,18,20.864025227893848,48.998659514176964,0.4171347295741412,0.744593081617495,38.017202148470474,1.3596886522267653,41.9444537565014,32.79088370079142,1.2636962001695462
2459679.5,9,21.304803954254737,47.5969071022696,0.4293177922383528,0.744870866270503,40.7424495084265,1.2303554277034012,39.500485417505416,34.02672662343469,1.119716172426519
2459681.5,18,21.86337546161094,44.970286731689036,0.45428718113630806,1.489741732541006,45.85801851784904,0.9802690876133937,34.81916807270354,35.87795417218878,0.8554615414158654
2459682.5,16,22.009174657682543,43.74899185725616,0.4669602139850141,1.4803144158795476,48.26400619942066,0.8598078219623773,32.59777810191182,36.54070141329143,0.7348882104381205
2459683.5,14,22.082182372726933,42.588915045152255,0.4796959007980707,1.489724371000193,50.578724845603176,0.7424746018132994,30.461328817598293,37.05616628865046,0.6216508019857259
2459684.5,22,22.092752396337435,41.48870351312585,0.492455257199346,1.489759094081819,52.80911839319379,0.628260433240186,28.41107843410384,37.44258552826246,0.5154016064047002
2459685.5,8,22.049918330460315,40.44637113851155,0.5052048917124023,1.489759094081819,54.96168699018043,0.5171211638046742,26.44671816789772,37.71612486192026,0.41576459928622045
2459686.5,15,21.96151750481576,39.45952493717516,0.5179162785299255,1.489724371000193,57.04248065451328,0.40898758375512045,24.566804165297363,37.89103563338802,0.32235247032527153
2459687.5,14,21.83432535986463,38.525532858439774,0.5305651052859344,1.3608496535453014,59.057101899864975,0.3037737729272579,22.769098137500745,37.97983010421063,0.23477906062248738
2459688.5,10,21.674177362381315,37.64164993031701,0.5431306952368578,1.489759094081819,61.010730468360016,0.20138266689417605,21.050820894422543,37.993465309199124,0.15266722674875818
2459689.5,7,21.486094273064786,36.80510395797564,0.5555955016709432,0.6786105457576923,62.90813753435223,0.10171202670827029,19.4088547954307,37.941514944354346,0.07565530810547665
2459697.5,7,19.383549422788544,31.510625557397606,0.650313496691614,1.489759094081819,76.52428141139697,-0.6102218430189765,8.62061274883177,35.974592521935676,-0.3940050248081139
2459698.5,11,19.07984810884234,30.990300579802486,0.6614209588465002,1.489481309428811,78.07701833023846,-0.689964584610351,7.518095349944156,35.60513339305292,-0.43823766960104593
2459699.5,8,18.771945721819364,30.49522482966416,0.6723517577542989,1.489463947887998,79.60477232963167,-0.7679282495361832,6.4608477435634715,35.21891235044797,-0.47994049699073044
